"proponente_id","data_solicitacao","cpf_cnpj","nome_razao_social","tipo_pessoa","renda_bruta_anual_declarada","valor_solicitado_credito","finalidade_credito","localizacao_propriedade","area_total_hectares","cultura_principal","possui_experiencia_atividade","anos_experiencia","fontes_dados_adicionais","metadata_evento","ingestion_timestamp"
PROP_08453,1751381,"88.130.753/6809-25",Produtor Rural Exemplo PROP_08453,JURIDICA,852744.82,215108.34,CUSTEIO_SAFRA,"{latitude=-24.830644, longitude=-46.610633, municipio=Municipio Exemplo 69, uf=PE}",543.46,FRUTICULTURA,true,1,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-304717}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:57:15.584 -0300
PROP_01256,1751381,"03.997.184/1204-38",Produtor Rural Exemplo PROP_01256,JURIDICA,56541.36,437045.94,INVESTIMENTO_MAQUINARIO,"{latitude=0.4103, longitude=-68.606554, municipio=Municipio Exemplo 7, uf=AC}",1627.79,EUCALIPTO,false,0,"{serasa_score=474, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-820691}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:57:32.391 -0300
PROP_04690,1751381,"90.127.216/1125-98",Produtor Rural Exemplo PROP_04690,JURIDICA,170308.59,77342.99,AMPLIACAO_AREA,"{latitude=-4.121896, longitude=-55.297581, municipio=Municipio Exemplo 77, uf=SC}",689.88,EUCALIPTO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-516647}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:37.500 -0300
PROP_04304,1751381,"34.179.576/4157-35",Produtor Rural Exemplo PROP_04304,JURIDICA,200709.81,382370.91,AMPLIACAO_AREA,"{latitude=2.094404, longitude=-40.836037, municipio=Municipio Exemplo 57, uf=PE}",868.56,TRIGO,true,15,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-624222}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:17.811 -0300
PROP_02045,1751381,"49.567.358/7387-16",Produtor Rural Exemplo PROP_02045,JURIDICA,240038.76,283705.1,AMPLIACAO_AREA,"{latitude=-29.766108, longitude=-59.337462, municipio=Municipio Exemplo 65, uf=CE}",881.47,EUCALIPTO,false,0,"{serasa_score=332, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-274022}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:46.089 -0300
PROP_06376,1751381,"48.829.240/5771-99",Produtor Rural Exemplo PROP_06376,JURIDICA,525596.45,190331.24,CUSTEIO_SAFRA,"{latitude=-31.308905, longitude=-58.898909, municipio=Municipio Exemplo 77, uf=MG}",551.01,FRUTICULTURA,true,9,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-793359}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:52.366 -0300
PROP_03921,1751381,"86.016.704/8709-42",Produtor Rural Exemplo PROP_03921,JURIDICA,903967.35,223433.52,INVESTIMENTO_MAQUINARIO,"{latitude=-29.205307, longitude=-71.172309, municipio=Municipio Exemplo 16, uf=RS}",1554.16,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-676412}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:15.706 -0300
PROP_07698,1751381,"57.437.026/1888-16",Produtor Rural Exemplo PROP_07698,JURIDICA,66624.28,211543.46,INVESTIMENTO_MAQUINARIO,"{latitude=3.188787, longitude=-68.673211, municipio=Municipio Exemplo 85, uf=BA}",1066.58,ALGODAO,true,36,"{serasa_score=806, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-630309}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:24.348 -0300
PROP_01962,1751381,"43.228.959/4545-46",Produtor Rural Exemplo PROP_01962,JURIDICA,562568.13,249009.23,OUTROS,"{latitude=-2.986044, longitude=-46.258853, municipio=Municipio Exemplo 52, uf=MG}",1000.23,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-170239}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:29.072 -0300
PROP_00676,1751383,"270.467.497-41",Produtor Rural Exemplo PROP_00676,FISICA,489697.97,353598.95,INVESTIMENTO_MAQUINARIO,"{latitude=-30.247163, longitude=-72.188564, municipio=Municipio Exemplo 68, uf=RN}",1540.99,FRUTICULTURA,false,0,"{serasa_score=359, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-273789}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:18.844 -0300
PROP_02946,1751383,"346.115.427-56",Produtor Rural Exemplo PROP_02946,FISICA,630007.04,471907.25,CUSTEIO_SAFRA,"{latitude=-11.068451, longitude=-72.948102, municipio=Municipio Exemplo 52, uf=CE}",1437.75,FRUTICULTURA,true,16,"{serasa_score=643, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-323861}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:52.958 -0300
PROP_09469,1751383,"335.718.227-35",Produtor Rural Exemplo PROP_09469,FISICA,495805.6,159294.48,INVESTIMENTO_MAQUINARIO,"{latitude=-26.257897, longitude=-64.837353, municipio=Municipio Exemplo 25, uf=DF}",1949.99,TRIGO,false,0,"{serasa_score=642, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-609020}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:55.402 -0300
PROP_07748,1751381,"841.835.484-82",Produtor Rural Exemplo PROP_07748,FISICA,422239.31,121714.01,INVESTIMENTO_MAQUINARIO,"{latitude=-7.948859, longitude=-70.546647, municipio=Municipio Exemplo 6, uf=RR}",822.03,EUCALIPTO,false,0,"{serasa_score=379, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-509950}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:09.960 -0300
PROP_02806,1751381,"264.271.364-44",Produtor Rural Exemplo PROP_02806,FISICA,489484.26,257841.53,INVESTIMENTO_MAQUINARIO,"{latitude=-19.644798, longitude=-36.229891, municipio=Municipio Exemplo 93, uf=RR}",807.89,SOJA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-842039}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:34.757 -0300
PROP_01290,1751381,"362.377.416-39",Produtor Rural Exemplo PROP_01290,FISICA,465449.36,363343.34,OUTROS,"{latitude=-22.487448, longitude=-59.947643, municipio=Municipio Exemplo 57, uf=RN}",97.06,EUCALIPTO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-130506}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:42.564 -0300
PROP_05683,1751381,"495.403.847-60",Produtor Rural Exemplo PROP_05683,FISICA,348939.57,41910.04,CUSTEIO_SAFRA,"{latitude=-29.100686, longitude=-52.198156, municipio=Municipio Exemplo 19, uf=AP}",1723.65,ARROZ,true,24,"{serasa_score=657, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-156141}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:04.248 -0300
PROP_01991,1751381,"234.898.637-85",Produtor Rural Exemplo PROP_01991,FISICA,919997.55,403116.07,CUSTEIO_SAFRA,"{latitude=2.359851, longitude=-72.84157, municipio=Municipio Exemplo 82, uf=MG}",1636.31,FEIJAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-539855}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:58:59.364 -0300
PROP_07335,1751382,"474.286.954-57",Produtor Rural Exemplo PROP_07335,FISICA,341995.47,287541.7,INVESTIMENTO_MAQUINARIO,"{latitude=-1.507706, longitude=-67.763374, municipio=Municipio Exemplo 94, uf=MG}",1878.67,FRUTICULTURA,true,14,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-560977}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:06.648 -0300
PROP_10211,1751382,"145.453.415-33",Produtor Rural Exemplo PROP_10211,FISICA,102816.55,235937.69,AMPLIACAO_AREA,"{latitude=4.552311, longitude=-38.839522, municipio=Municipio Exemplo 15, uf=MS}",1792.72,MILHO,true,30,"{serasa_score=644, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-236667}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:43.384 -0300
PROP_03514,1751382,"767.640.558-78",Produtor Rural Exemplo PROP_03514,FISICA,943939.31,427899.53,AMPLIACAO_AREA,"{latitude=2.142459, longitude=-66.584875, municipio=Municipio Exemplo 33, uf=PR}",220.7,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-177676}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:20.380 -0300
PROP_02092,1751382,"221.455.440-98",Produtor Rural Exemplo PROP_02092,FISICA,564321.77,18537.94,AMPLIACAO_AREA,"{latitude=2.488475, longitude=-35.715757, municipio=Municipio Exemplo 65, uf=MS}",1538.94,ALGODAO,false,0,"{serasa_score=594, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-592937}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:10:14.416 -0300
PROP_04293,1751382,"226.375.148-10",Produtor Rural Exemplo PROP_04293,FISICA,63806.47,290074.24,CUSTEIO_SAFRA,"{latitude=-1.79338, longitude=-43.019356, municipio=Municipio Exemplo 16, uf=SC}",1819.84,FEIJAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-784658}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:10:56.376 -0300
PROP_06828,1751382,"774.871.865-91",Produtor Rural Exemplo PROP_06828,FISICA,138250.16,68127.53,INVESTIMENTO_MAQUINARIO,"{latitude=-17.766521, longitude=-56.015857, municipio=Municipio Exemplo 35, uf=AL}",1672.82,FRUTICULTURA,false,0,"{serasa_score=487, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-169457}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:10:07.216 -0300
PROP_03190,1751382,"572.319.313-19",Produtor Rural Exemplo PROP_03190,FISICA,449340.82,130152.91,INVESTIMENTO_MAQUINARIO,"{latitude=-0.958425, longitude=-53.55672, municipio=Municipio Exemplo 63, uf=TO}",1496.15,FEIJAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-798055}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:10:21.980 -0300
PROP_02693,1751382,"614.836.844-25",Produtor Rural Exemplo PROP_02693,FISICA,469784.62,95746.48,CUSTEIO_SAFRA,"{latitude=-11.884457, longitude=-61.528067, municipio=Municipio Exemplo 75, uf=DF}",45.07,TRIGO,true,4,"{serasa_score=308, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-809006}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:10:33.613 -0300
PROP_04912,1751382,"323.922.904-43",Produtor Rural Exemplo PROP_04912,FISICA,846805.42,495103.98,INVESTIMENTO_MAQUINARIO,"{latitude=0.499224, longitude=-42.530456, municipio=Municipio Exemplo 12, uf=PB}",65.22,CAFE,true,24,"{serasa_score=582, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-162001}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:10:44.272 -0300
PROP_08893,1751381,"332.945.112-76",Produtor Rural Exemplo PROP_08893,FISICA,921306.88,164612.16,INVESTIMENTO_MAQUINARIO,"{latitude=-8.273258, longitude=-47.563257, municipio=Municipio Exemplo 20, uf=AC}",1631.03,CAFE,true,2,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-829620}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:55:21.612 -0300
PROP_06518,1751381,"477.219.337-81",Produtor Rural Exemplo PROP_06518,FISICA,181549.54,306658.04,AMPLIACAO_AREA,"{latitude=-3.861373, longitude=-45.732165, municipio=Municipio Exemplo 46, uf=SC}",303.61,CANA_DE_ACUCAR,true,29,"{serasa_score=710, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-769212}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:55:36.136 -0300
PROP_06291,1751381,"903.632.372-63",Produtor Rural Exemplo PROP_06291,FISICA,359218.8,93094.64,AMPLIACAO_AREA,"{latitude=-4.049218, longitude=-36.621212, municipio=Municipio Exemplo 56, uf=RJ}",326.56,TRIGO,false,0,"{serasa_score=415, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-900446}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:55:40.044 -0300
PROP_04045,1751381,"737.712.641-83",Produtor Rural Exemplo PROP_04045,FISICA,806376.7,392275.28,INVESTIMENTO_MAQUINARIO,"{latitude=-30.966005, longitude=-69.164102, municipio=Municipio Exemplo 13, uf=PE}",560.41,EUCALIPTO,true,30,"{serasa_score=599, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-392395}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:55:45.782 -0300
PROP_00726,1751381,"972.615.319-48",Produtor Rural Exemplo PROP_00726,FISICA,852423.63,206187.67,AMPLIACAO_AREA,"{latitude=-26.219395, longitude=-35.473682, municipio=Municipio Exemplo 3, uf=DF}",212.3,SOJA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-898198}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:55:24.664 -0300
PROP_02657,1751381,"414.187.348-38",Produtor Rural Exemplo PROP_02657,FISICA,429972.36,488790.93,INVESTIMENTO_MAQUINARIO,"{latitude=-31.387157, longitude=-34.970324, municipio=Municipio Exemplo 86, uf=PA}",66.52,ALGODAO,true,30,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-201901}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:55:01.506 -0300
PROP_06794,1751381,"709.349.953-98",Produtor Rural Exemplo PROP_06794,FISICA,447433.07,50231.07,INVESTIMENTO_MAQUINARIO,"{latitude=-2.977819, longitude=-59.597489, municipio=Municipio Exemplo 62, uf=CE}",1104.6,ALGODAO,true,7,"{serasa_score=805, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-937723}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:55:57.141 -0300
PROP_01205,1751382,"818.653.202-64",Produtor Rural Exemplo PROP_01205,FISICA,922355.42,91435.68,OUTROS,"{latitude=-2.188841, longitude=-40.069737, municipio=Municipio Exemplo 49, uf=MS}",295.22,CAFE,true,1,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-639811}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:02:21.454 -0300
PROP_05165,1751382,"945.650.758-45",Produtor Rural Exemplo PROP_05165,FISICA,418169.41,139983.4,INVESTIMENTO_MAQUINARIO,"{latitude=-18.880087, longitude=-55.69525, municipio=Municipio Exemplo 14, uf=CE}",1751.97,EUCALIPTO,false,0,"{serasa_score=704, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-954880}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:02:26.275 -0300
PROP_04689,1751382,"939.968.851-76",Produtor Rural Exemplo PROP_04689,FISICA,476646.4,241136.61,INVESTIMENTO_MAQUINARIO,"{latitude=1.247037, longitude=-36.993951, municipio=Municipio Exemplo 82, uf=SP}",821.2,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-937504}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:02:35.564 -0300
PROP_09647,1751382,"452.276.175-63",Produtor Rural Exemplo PROP_09647,FISICA,632480.94,104755.83,INVESTIMENTO_MAQUINARIO,"{latitude=-9.500468, longitude=-57.268698, municipio=Municipio Exemplo 23, uf=RO}",1125.84,CAFE,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-438299}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:02:42.688 -0300
PROP_04438,1751382,"880.895.848-70",Produtor Rural Exemplo PROP_04438,FISICA,841800.94,104983.75,INVESTIMENTO_MAQUINARIO,"{latitude=-4.337114, longitude=-51.098288, municipio=Municipio Exemplo 18, uf=GO}",581.95,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-862791}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:02:03.081 -0300
PROP_02219,1751382,"439.800.830-80",Produtor Rural Exemplo PROP_02219,FISICA,372792.63,262170.76,OUTROS,"{latitude=-6.316015, longitude=-49.40992, municipio=Municipio Exemplo 46, uf=RR}",1818.43,ALGODAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-667451}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:02:53.692 -0300
PROP_03608,1751383,"38.774.684/7629-67",Produtor Rural Exemplo PROP_03608,JURIDICA,750838.01,45794.78,OUTROS,"{latitude=-24.902754, longitude=-54.811453, municipio=Municipio Exemplo 97, uf=ES}",1919.8,FRUTICULTURA,true,36,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-479262}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:10.032 -0300
PROP_09748,1751383,"69.020.460/5585-67",Produtor Rural Exemplo PROP_09748,JURIDICA,721004.22,396313.91,OUTROS,"{latitude=-31.867423, longitude=-55.066432, municipio=Municipio Exemplo 99, uf=AC}",716.58,FEIJAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-925655}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:34.632 -0300
PROP_10077,1751383,"19.437.435/9126-02",Produtor Rural Exemplo PROP_10077,JURIDICA,635331.35,18170.16,INVESTIMENTO_MAQUINARIO,"{latitude=-16.873373, longitude=-68.665243, municipio=Municipio Exemplo 44, uf=ES}",520.82,FRUTICULTURA,true,17,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-124657}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:37.936 -0300
PROP_04654,1751383,"35.003.533/0013-71",Produtor Rural Exemplo PROP_04654,JURIDICA,822611.29,40070.95,CUSTEIO_SAFRA,"{latitude=-10.32139, longitude=-42.722616, municipio=Municipio Exemplo 8, uf=MA}",1774.37,ALGODAO,true,24,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-571405}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:58.808 -0300
PROP_07325,1751383,"80.505.676/1744-79",Produtor Rural Exemplo PROP_07325,JURIDICA,151028.44,26231.42,INVESTIMENTO_MAQUINARIO,"{latitude=-2.740031, longitude=-58.63252, municipio=Municipio Exemplo 78, uf=SP}",702.68,ALGODAO,false,0,"{serasa_score=376, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-413034}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:05.969 -0300
PROP_00701,1751383,"53.394.666/3743-35",Produtor Rural Exemplo PROP_00701,JURIDICA,255018.74,97665.86,INVESTIMENTO_MAQUINARIO,"{latitude=-5.040031, longitude=-71.881541, municipio=Municipio Exemplo 49, uf=DF}",792.41,SOJA,false,0,"{serasa_score=775, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-641516}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:12.824 -0300
PROP_02361,1751383,"62.680.827/0180-52",Produtor Rural Exemplo PROP_02361,JURIDICA,971589.63,59347.34,CUSTEIO_SAFRA,"{latitude=-21.203109, longitude=-52.476937, municipio=Municipio Exemplo 57, uf=PE}",1762.88,FEIJAO,false,0,"{serasa_score=791, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-674916}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:26:24.855 -0300
